Estrato_num,Es_Femenino,Es_Primiparo,Es_Activo,Cuotas,Valor_nota_debito,Valor_financiacion,Mora_Semestre_Anterior,N_Moras_Hist,Pct_Mora_Hist,Es_Largo_Plazo,Anio,Semestre,Nivel_Formacion_Ord,En_Mora_Real,Prob_Mora,Prediccion,Cluster,Zona_Riesgo
3,0,1,0,5,900000.0,4500000.0,0,0,0.0,0,2023,1,2,0,0.45127546947416863,0,0.0,Amarillo (30-60%)
3,0,1,0,5,900000.0,4500000.0,0,0,0.0,0,2023,1,2,0,0.45127546947416863,0,0.0,Amarillo (30-60%)
3,0,1,0,5,900000.0,4500000.0,0,0,0.0,0,2023,1,2,0,0.45127546947416863,0,0.0,Amarillo (30-60%)
3,0,1,0,5,900000.0,4500000.0,0,0,0.0,0,2023,1,2,0,0.45127546947416863,0,0.0,Amarillo (30-60%)
3,1,1,0,4,1442750.0,5771000.0,0,0,0.0,0,2023,1,2,0,0.412434386713716,0,0.0,Amarillo (30-60%)
3,1,1,0,4,1442750.0,5771000.0,0,0,0.0,0,2023,1,2,0,0.412434386713716,0,0.0,Amarillo (30-60%)
3,1,1,0,4,1442750.0,5771000.0,0,0,0.0,0,2023,1,2,0,0.412434386713716,0,0.0,Amarillo (30-60%)
3,1,1,0,4,1442750.0,5771000.0,0,0,0.0,0,2023,1,2,0,0.412434386713716,0,0.0,Amarillo (30-60%)
4,1,1,1,5,647920.0,3239600.0,0,0,0.0,0,2023,1,2,0,0.4237726602166088,0,0.0,Amarillo (30-60%)
4,1,1,1,5,647920.0,3239600.0,0,0,0.0,0,2023,1,2,0,0.4237726602166088,0,0.0,Amarillo (30-60%)
4,1,1,1,5,647920.0,3239600.0,0,0,0.0,0,2023,1,2,0,0.4237726602166088,0,0.0,Amarillo (30-60%)
4,1,1,1,5,647920.0,3239600.0,0,0,0.0,0,2023,1,2,0,0.4237726602166088,0,0.0,Amarillo (30-60%)
4,1,1,1,5,647920.0,3239600.0,0,0,0.0,0,2023,1,2,0,0.4237726602166088,0,0.0,Amarillo (30-60%)
