Nota_debito,Cliente,Prob_Mora,Zona_Riesgo
2966856,22506109,0.223,BAJO
2971749,22501642,0.2371,BAJO
2971750,22501642,0.2371,BAJO
2971751,22501642,0.2371,BAJO
2971752,22501642,0.2371,BAJO
2971753,22501642,0.2371,BAJO
2966562,2236124,0.1749,BAJO
2966563,2236124,0.1749,BAJO
2966564,2236124,0.1749,BAJO
2966565,2236124,0.1749,BAJO
2966566,2236124,0.1749,BAJO
2967261,2180335,0.1083,BAJO
2967262,2180335,0.1083,BAJO
2967263,2180335,0.1083,BAJO
2967264,2180335,0.1083,BAJO
2967265,2180335,0.1083,BAJO
2967266,2180335,0.6059,ALTO
2964736,2180448,0.4538,MEDIO
2968302,2250555,0.1451,BAJO
2968303,2250555,0.1451,BAJO
2968304,2250555,0.1451,BAJO
2968305,2250555,0.1451,BAJO
2968306,2250555,0.1451,BAJO
2964945,2216339,0.4179,MEDIO
2964946,2216339,0.4179,MEDIO
2964947,2216339,0.4179,MEDIO
2964948,2216339,0.4179,MEDIO
2964949,2216339,0.4179,MEDIO
2966712,2249146,0.2842,BAJO
2966713,2249146,0.2842,BAJO
2966714,2249146,0.2842,BAJO
2964651,2215074,0.1988,BAJO
2966057,2171700,0.3247,MEDIO
2966058,2171700,0.3247,MEDIO
2966059,2171700,0.3247,MEDIO
2966060,2171700,0.3247,MEDIO
2967246,2231285,0.1411,BAJO
2967247,2231285,0.1411,BAJO
2967248,2231285,0.1411,BAJO
2967249,2231285,0.1411,BAJO
2967250,2231285,0.1411,BAJO
2966492,22506144,0.2404,BAJO
2966493,22506144,0.2404,BAJO
2966494,22506144,0.2404,BAJO
2966495,22506144,0.2404,BAJO
2966496,22506144,0.2404,BAJO
2966108,2161120,0.66,ALTO
2966109,2161120,0.66,ALTO
2966110,2161120,0.66,ALTO
2966111,2161120,0.66,ALTO
2965865,22500146,0.1451,BAJO
2965866,22500146,0.1451,BAJO
2965867,22500146,0.1451,BAJO
2965868,22500146,0.1451,BAJO
2965869,22500146,0.1451,BAJO
2971685,22500801,0.2283,BAJO
2971686,22500801,0.2283,BAJO
2971687,22500801,0.2283,BAJO
2971688,22500801,0.2283,BAJO
2971689,22500801,0.2283,BAJO
2968766,22505804,0.2203,BAJO
2968767,22505804,0.2203,BAJO
2968768,22505804,0.2203,BAJO
2968769,22505804,0.2203,BAJO
2968770,22505804,0.2203,BAJO
2967604,2247988,0.2182,BAJO
2967605,2247988,0.2182,BAJO
2967606,2247988,0.2182,BAJO
2967607,2247988,0.2182,BAJO
2967608,2247988,0.2182,BAJO
2966587,2216187,0.2277,BAJO
2966588,2216187,0.2277,BAJO
2966589,2216187,0.2277,BAJO
2966590,2216187,0.2277,BAJO
2966591,2216187,0.2277,BAJO
2965566,2211500,0.415,MEDIO
2965567,2211500,0.415,MEDIO
2965568,2211500,0.415,MEDIO
2965569,2211500,0.415,MEDIO
2965570,2211500,0.415,MEDIO
2964850,2235159,0.2033,BAJO
2964898,2230729,0.3966,MEDIO
2964899,2230729,0.3966,MEDIO
2964900,2230729,0.3966,MEDIO
2964951,2230729,0.3966,MEDIO
2964952,2230729,0.3966,MEDIO
2964822,2240860,0.4368,MEDIO
2965620,2190237,0.2782,BAJO
2965621,2190237,0.2782,BAJO
2965622,2190237,0.2782,BAJO
2965623,2190237,0.2782,BAJO
2965624,2190237,0.2782,BAJO
2965122,22506127,0.2166,BAJO
2965123,22506127,0.2166,BAJO
2965124,22506127,0.2166,BAJO
2965125,22506127,0.2166,BAJO
2965126,22506127,0.2166,BAJO
2965085,2201641,0.3301,MEDIO
2965086,2201641,0.3301,MEDIO
2965087,2201641,0.3301,MEDIO
2965088,2201641,0.3301,MEDIO
2965089,2201641,0.3301,MEDIO
2969532,22505604,0.144,BAJO
2969533,22505604,0.144,BAJO
2969534,22505604,0.144,BAJO
2969535,22505604,0.144,BAJO
2966328,2251333,0.2203,BAJO
2966329,2251333,0.2203,BAJO
2966330,2251333,0.2203,BAJO
2966331,2251333,0.2203,BAJO
2966332,2251333,0.2203,BAJO
2964935,2250803,0.2076,BAJO
2964936,2250803,0.2076,BAJO
2964937,2250803,0.2076,BAJO
2964938,2250803,0.2076,BAJO
2964939,2250803,0.2076,BAJO
2965336,2230042,0.2932,BAJO
2969420,2185810,0.1129,BAJO
2969421,2185810,0.1129,BAJO
2969422,2185810,0.1129,BAJO
2969423,2185810,0.1129,BAJO
2969424,2185810,0.1129,BAJO
2965327,22501390,0.2333,BAJO
2965328,22501390,0.2333,BAJO
2965329,22501390,0.2333,BAJO
2965330,22501390,0.2333,BAJO
2965331,22501390,0.2333,BAJO
2965281,2230695,0.3937,MEDIO
2965282,2230695,0.3937,MEDIO
2965283,2230695,0.3937,MEDIO
2965284,2230695,0.3937,MEDIO
2965285,2230695,0.3937,MEDIO
2967456,22505555,0.317,MEDIO
2966616,22505884,0.2977,BAJO
2969127,2235554,0.1449,BAJO
2969128,2235554,0.1449,BAJO
2969129,2235554,0.1449,BAJO
2969130,2235554,0.1449,BAJO
2969131,2235554,0.1449,BAJO
2965270,2191051,0.2838,BAJO
2970392,2249815,0.373,MEDIO
2970393,2249815,0.373,MEDIO
2970394,2249815,0.373,MEDIO
2970395,2249815,0.373,MEDIO
2967380,2240696,0.1485,BAJO
2967381,2240696,0.1485,BAJO
2967382,2240696,0.1485,BAJO
2967383,2240696,0.1485,BAJO
2967384,2240696,0.1485,BAJO
2965357,2201414,0.3925,MEDIO
2965358,2201414,0.3925,MEDIO
2965359,2201414,0.3925,MEDIO
2965360,2201414,0.3925,MEDIO
2965361,2201414,0.3925,MEDIO
2972812,2181037,0.2639,BAJO
2972813,2181037,0.2639,BAJO
2972814,2181037,0.2639,BAJO
2972815,2181037,0.2639,BAJO
2972816,2181037,0.2639,BAJO
2965407,2226302,0.3708,MEDIO
2968859,22505215,0.2178,BAJO
2968860,22505215,0.2178,BAJO
2968861,22505215,0.2178,BAJO
2968862,22505215,0.2178,BAJO
2968863,22505215,0.2178,BAJO
2972385,22505507,0.373,MEDIO
2972386,22505507,0.373,MEDIO
2972387,22505507,0.373,MEDIO
2972388,22505507,0.373,MEDIO
2965416,2226374,0.3033,MEDIO
2965417,2226374,0.3033,MEDIO
2965418,2226374,0.3033,MEDIO
2965419,2226374,0.3033,MEDIO
2965420,2226374,0.3033,MEDIO
2965537,22506772,0.2977,BAJO
2965484,2246519,0.348,MEDIO
2965485,2246519,0.348,MEDIO
2965486,2246519,0.348,MEDIO
2965487,2246519,0.348,MEDIO
2965488,2246519,0.348,MEDIO
2965930,2210283,0.251,BAJO
2965931,2210283,0.251,BAJO
2965932,2210283,0.251,BAJO
2965933,2210283,0.251,BAJO
2971180,22506352,0.2388,BAJO
2971181,22506352,0.2388,BAJO
2971182,22506352,0.2388,BAJO
2971183,22506352,0.2388,BAJO
2971184,22506352,0.2388,BAJO
2968187,22500330,0.2406,BAJO
2968188,22500330,0.2406,BAJO
2968189,22500330,0.2406,BAJO
2968190,22500330,0.2406,BAJO
2968191,22500330,0.2406,BAJO
2968527,22506278,0.2717,BAJO
2968528,22506278,0.2717,BAJO
2968529,22506278,0.2717,BAJO
2965654,2196289,0.899,ALTO
2965655,2196289,0.899,ALTO
2965656,2196289,0.899,ALTO
2965657,2196289,0.899,ALTO
2965951,2236709,0.2277,BAJO
2965952,2236709,0.2277,BAJO
2965953,2236709,0.2277,BAJO
2965954,2236709,0.2277,BAJO
2965955,2236709,0.2277,BAJO
2968084,22500254,0.227,BAJO
2968085,22500254,0.227,BAJO
2968086,22500254,0.227,BAJO
2968087,22500254,0.227,BAJO
2968088,22500254,0.227,BAJO
2971928,22506859,0.1419,BAJO
2971929,22506859,0.1419,BAJO
2971930,22506859,0.1419,BAJO
2971931,22506859,0.1419,BAJO
2970512,2215593,0.2306,BAJO
2970513,2215593,0.2306,BAJO
2970514,2215593,0.2306,BAJO
2970519,2215593,0.2306,BAJO
2970529,2215593,0.2306,BAJO
2974312,2220934,0.2607,BAJO
2971881,2243817,0.2198,BAJO
2971882,2243817,0.2198,BAJO
2971883,2243817,0.2198,BAJO
2971884,2243817,0.2198,BAJO
2971885,2243817,0.2198,BAJO
2967915,22506250,0.2193,BAJO
2967916,22506250,0.2193,BAJO
2967917,22506250,0.2193,BAJO
2967918,22506250,0.2193,BAJO
2967919,22506250,0.2193,BAJO
2968586,22505140,0.269,BAJO
2968587,22505140,0.269,BAJO
2968588,22505140,0.269,BAJO
2968589,22505140,0.269,BAJO
2969525,2196524,0.394,MEDIO
2969526,2196524,0.394,MEDIO
2969527,2196524,0.394,MEDIO
2969528,2196524,0.394,MEDIO
2969529,2196524,0.394,MEDIO
2972360,22500973,0.1371,BAJO
2972361,22500973,0.1371,BAJO
2972362,22500973,0.1371,BAJO
2972363,22500973,0.1371,BAJO
2969133,22506660,0.1853,BAJO
2969349,22506828,0.1199,BAJO
2969350,22506828,0.1199,BAJO
2969351,22506828,0.1199,BAJO
2969352,22506828,0.1199,BAJO
2969353,22506828,0.1199,BAJO
2967371,22505550,0.373,MEDIO
2967372,22505550,0.373,MEDIO
2967373,22505550,0.373,MEDIO
2967374,22505550,0.373,MEDIO
2972286,22506730,0.2211,BAJO
2972287,22506730,0.2211,BAJO
2972288,22506730,0.2211,BAJO
2972289,22506730,0.2211,BAJO
2972290,22506730,0.2211,BAJO
2967277,22500095,0.1656,BAJO
2967278,22500095,0.1656,BAJO
2967279,22500095,0.1656,BAJO
2966177,2161120,0.4596,MEDIO
2966178,2161120,0.4596,MEDIO
2966179,2161120,0.4596,MEDIO
2966180,2161120,0.4596,MEDIO
2966433,2205330,0.2238,BAJO
2966434,2205330,0.2238,BAJO
2966435,2205330,0.2238,BAJO
2966436,2205330,0.2238,BAJO
2966437,2205330,0.2238,BAJO
2966225,22500967,0.2679,BAJO
2966226,22500967,0.2679,BAJO
2966227,22500967,0.2679,BAJO
2966228,22500967,0.2679,BAJO
2966399,2221890,0.4387,MEDIO
2966400,2221890,0.4387,MEDIO
2966401,2221890,0.4387,MEDIO
2966402,2221890,0.4387,MEDIO
2966403,2221890,0.4387,MEDIO
2968582,2248638,0.3023,MEDIO
2968583,2248638,0.3023,MEDIO
2969994,2195897,0.348,MEDIO
2969995,2195897,0.348,MEDIO
2969996,2195897,0.348,MEDIO
2969997,2195897,0.348,MEDIO
2969998,2195897,0.348,MEDIO
2966391,2196469,0.3251,MEDIO
2966392,2196469,0.3251,MEDIO
2966393,2196469,0.3251,MEDIO
2966394,2196469,0.3251,MEDIO
2966395,2196469,0.3251,MEDIO
2966486,2120174,0.2655,BAJO
2966487,2120174,0.2655,BAJO
2966488,2120174,0.2655,BAJO
2966489,2120174,0.2655,BAJO
2966490,2120174,0.2655,BAJO
2970829,22506747,0.2193,BAJO
2970830,22506747,0.2193,BAJO
2970831,22506747,0.2193,BAJO
2970832,22506747,0.2193,BAJO
2970833,22506747,0.2193,BAJO
2967076,22501397,0.2851,BAJO
2975270,22501582,0.2834,BAJO
2975271,22501582,0.2834,BAJO
2975272,22501582,0.2834,BAJO
2975273,22501582,0.2834,BAJO
2972191,22505987,0.1093,BAJO
2972192,22505987,0.1093,BAJO
2972193,22505987,0.1093,BAJO
2972194,22505987,0.1093,BAJO
2972195,22505987,0.1093,BAJO
2966706,2210360,0.3033,MEDIO
2966707,2210360,0.3033,MEDIO
2966708,2210360,0.3033,MEDIO
2966709,2210360,0.3033,MEDIO
2966710,2210360,0.3033,MEDIO
2966646,22500430,0.2332,BAJO
2966647,22500430,0.2332,BAJO
2966648,22500430,0.2332,BAJO
2966649,22500430,0.2332,BAJO
2966650,22500430,0.2332,BAJO
2970840,22505981,0.2197,BAJO
2970841,22505981,0.2197,BAJO
2970842,22505981,0.2197,BAJO
2970843,22505981,0.2197,BAJO
2970844,22505981,0.2197,BAJO
2966820,22502050,0.1897,BAJO
2966821,22502050,0.1897,BAJO
2966822,22502050,0.1897,BAJO
2966823,22502050,0.1897,BAJO
2966824,22502050,0.1897,BAJO
2968780,22506840,0.2064,BAJO
2968781,22506840,0.2064,BAJO
2968782,22506840,0.2064,BAJO
2968783,22506840,0.2064,BAJO
2968784,22506840,0.2064,BAJO
2969606,22506078,0.215,BAJO
2969607,22506078,0.215,BAJO
2969608,22506078,0.215,BAJO
2969609,22506078,0.215,BAJO
2969610,22506078,0.215,BAJO
2966230,2205345,0.1485,BAJO
2966231,2205345,0.1485,BAJO
2966232,2205345,0.1485,BAJO
2966233,2205345,0.1485,BAJO
2966234,2205345,0.1485,BAJO
2968129,22501277,0.2255,BAJO
2968130,22501277,0.2255,BAJO
2968131,22501277,0.2255,BAJO
2968132,22501277,0.2255,BAJO
2968133,22501277,0.2255,BAJO
2966345,2240026,0.3925,MEDIO
2966346,2240026,0.3925,MEDIO
2966347,2240026,0.3925,MEDIO
2966348,2240026,0.3925,MEDIO
2966349,2240026,0.3925,MEDIO
2966629,22500646,0.2198,BAJO
2966630,22500646,0.2198,BAJO
2966631,22500646,0.2198,BAJO
2966632,22500646,0.2198,BAJO
2966633,22500646,0.2198,BAJO
2969875,22506010,0.225,BAJO
2969876,22506010,0.225,BAJO
2969877,22506010,0.225,BAJO
2969878,22506010,0.225,BAJO
2969879,22506010,0.225,BAJO
2966519,22500003,0.2257,BAJO
2968625,2160195,0.4334,MEDIO
2968626,2160195,0.4334,MEDIO
2968627,2160195,0.4334,MEDIO
2968628,2160195,0.4334,MEDIO
2968629,2160195,0.4334,MEDIO
2969339,22505308,0.2188,BAJO
2969340,22505308,0.2188,BAJO
2969341,22505308,0.2188,BAJO
2969342,22505308,0.2188,BAJO
2969343,22505308,0.2188,BAJO
2967091,2241564,0.4306,MEDIO
2973046,2245872,0.1872,BAJO
2973047,2245872,0.1872,BAJO
2973048,2245872,0.1872,BAJO
2973049,2245872,0.1872,BAJO
2973050,2245872,0.1872,BAJO
2966693,2245866,0.2018,BAJO
2966694,2245866,0.2018,BAJO
2966695,2245866,0.2018,BAJO
2966696,2245866,0.2018,BAJO
2966697,2245866,0.2018,BAJO
2966812,2215707,0.1329,BAJO
2966847,2215707,0.1329,BAJO
2966848,2215707,0.1329,BAJO
2966849,2215707,0.1329,BAJO
2966850,2215707,0.1329,BAJO
2969282,2226820,0.2541,BAJO
2969283,2226820,0.2541,BAJO
2969284,2226820,0.2541,BAJO
2969285,2226820,0.2541,BAJO
2969286,2226820,0.2541,BAJO
2969940,2240098,0.305,MEDIO
2967039,2225356,0.4219,MEDIO
2972153,2222075,0.3918,MEDIO
2972154,2222075,0.3918,MEDIO
2972155,2222075,0.3918,MEDIO
2972156,2222075,0.3918,MEDIO
2969050,2210235,0.4337,MEDIO
2968295,2210220,0.2495,BAJO
2968296,2210220,0.2495,BAJO
2968297,2210220,0.2495,BAJO
2968298,2210220,0.2495,BAJO
2968299,2210220,0.2495,BAJO
2972869,22506978,0.1465,BAJO
2972870,22506978,0.1465,BAJO
2972871,22506978,0.1465,BAJO
2972872,22506978,0.1465,BAJO
2972873,22506978,0.1465,BAJO
2968314,22501062,0.2958,BAJO
2968315,22501062,0.2958,BAJO
2968316,22501062,0.2958,BAJO
2968317,22501062,0.2958,BAJO
2968318,22501062,0.2958,BAJO
2966937,2205539,0.148,BAJO
2966938,2205539,0.148,BAJO
2966939,2205539,0.148,BAJO
2966940,2205539,0.148,BAJO
2966941,2205539,0.148,BAJO
2968652,2215044,0.2605,BAJO
2968653,2215044,0.2605,BAJO
2968654,2215044,0.2605,BAJO
2968655,2215044,0.2605,BAJO
2968656,2215044,0.2605,BAJO
2966965,22506740,0.2736,BAJO
2967137,22507054,0.3139,MEDIO
2967138,22507054,0.3139,MEDIO
2967139,22507054,0.3139,MEDIO
2967140,22507054,0.3139,MEDIO
2967141,22507054,0.3139,MEDIO
2969687,22501250,0.2205,BAJO
2969688,22501250,0.2205,BAJO
2969689,22501250,0.2205,BAJO
2969690,22501250,0.2205,BAJO
2969691,22501250,0.2205,BAJO
2967096,22505272,0.2502,BAJO
2967097,22505272,0.2502,BAJO
2967098,22505272,0.2502,BAJO
2967099,22505272,0.2502,BAJO
2967100,22505272,0.2502,BAJO
2969883,22506927,0.3327,MEDIO
2969884,22506927,0.3327,MEDIO
2969885,22506927,0.3327,MEDIO
2969886,22506927,0.3327,MEDIO
2969887,22506927,0.3327,MEDIO
2967104,22505175,0.2664,BAJO
2967105,22505175,0.2664,BAJO
2968228,2215129,0.2198,BAJO
2968229,2215129,0.2198,BAJO
2968230,2215129,0.2198,BAJO
2968231,2215129,0.2198,BAJO
2968232,2215129,0.2198,BAJO
2969869,2240897,0.3093,MEDIO
2970876,2248695,0.2594,BAJO
2970877,2248695,0.2594,BAJO
2970878,2248695,0.2594,BAJO
2970879,2248695,0.2594,BAJO
2970880,2248695,0.2594,BAJO
2968744,2171324,0.1546,BAJO
2968745,2171324,0.1546,BAJO
2968746,2171324,0.1546,BAJO
2968747,2171324,0.1546,BAJO
2968748,2171324,0.1546,BAJO
2968650,22506737,0.1967,BAJO
2972947,22506969,0.2833,BAJO
2972948,22506969,0.2833,BAJO
2972949,22506969,0.2833,BAJO
2972950,22506969,0.2833,BAJO
2967207,2250803,0.3246,MEDIO
2967208,2250803,0.3246,MEDIO
2967209,2250803,0.3246,MEDIO
2967210,2250803,0.3246,MEDIO
2967211,2250803,0.3246,MEDIO
2967220,22505033,0.3323,MEDIO
2967221,22505033,0.3323,MEDIO
2967222,22505033,0.3323,MEDIO
2967223,22505033,0.3323,MEDIO
2967356,2240971,0.1112,BAJO
2967357,2240971,0.1112,BAJO
2967358,2240971,0.1112,BAJO
2967359,2240971,0.1112,BAJO
2967360,2240971,0.1112,BAJO
2967376,2195322,0.2913,BAJO
2967377,2195322,0.2913,BAJO
2967378,2195322,0.2913,BAJO
2970156,22506889,0.2702,BAJO
2970157,22506889,0.2702,BAJO
2970158,22506889,0.2702,BAJO
2970159,22506889,0.2702,BAJO
2970160,22506889,0.2702,BAJO
2969276,22501425,0.2166,BAJO
2969277,22501425,0.2166,BAJO
2969278,22501425,0.2166,BAJO
2969279,22501425,0.2166,BAJO
2969280,22501425,0.2166,BAJO
2967470,2242081,0.4226,MEDIO
2967471,2242081,0.4226,MEDIO
2967472,2242081,0.4226,MEDIO
2967473,2242081,0.4226,MEDIO
2967474,2242081,0.4226,MEDIO
2967902,2166970,0.3212,MEDIO
2969355,22505969,0.2241,BAJO
2969546,2195135,0.4226,MEDIO
2969547,2195135,0.4226,MEDIO
2969548,2195135,0.4226,MEDIO
2969549,2195135,0.4226,MEDIO
2969550,2195135,0.4226,MEDIO
2967824,2231351,0.4179,MEDIO
2967825,2231351,0.4179,MEDIO
2967826,2231351,0.4179,MEDIO
2967827,2231351,0.4179,MEDIO
2967828,2231351,0.4179,MEDIO
2973225,2086725,0.3083,MEDIO
2967908,2200415,0.4094,MEDIO
2967909,2200415,0.4094,MEDIO
2967910,2200415,0.4094,MEDIO
2967911,2200415,0.4094,MEDIO
2967912,2200415,0.4094,MEDIO
2969741,22506508,0.1597,BAJO
2969742,22506508,0.1597,BAJO
2969743,22506508,0.1597,BAJO
2969744,22506508,0.1597,BAJO
2969757,22506508,0.1597,BAJO
2967937,2236091,0.223,BAJO
2967938,2236091,0.223,BAJO
2967939,2236091,0.223,BAJO
2967940,2236091,0.223,BAJO
2967941,2236091,0.223,BAJO
2968174,2176004,0.3126,MEDIO
2970356,22506669,0.2196,BAJO
2970357,22506669,0.2196,BAJO
2970358,22506669,0.2196,BAJO
2970359,22506669,0.2196,BAJO
2970360,22506669,0.2196,BAJO
2970340,22506869,0.2387,BAJO
2970341,22506869,0.2387,BAJO
2970342,22506869,0.2387,BAJO
2970343,22506869,0.2387,BAJO
2968273,2201095,0.2055,BAJO
2968274,2201095,0.2055,BAJO
2968275,2201095,0.2055,BAJO
2968276,2201095,0.2055,BAJO
2968277,2201095,0.2055,BAJO
2970530,22506088,0.2683,BAJO
2970531,22506088,0.2683,BAJO
2970532,22506088,0.2683,BAJO
2970533,22506088,0.2683,BAJO
2968320,22500925,0.2615,BAJO
2968321,22500925,0.2615,BAJO
2968322,22500925,0.2615,BAJO
2968323,22500925,0.2615,BAJO
2969625,22502347,0.3464,MEDIO
2969626,22502347,0.3464,MEDIO
2969627,22502347,0.3464,MEDIO
2969628,22502347,0.3464,MEDIO
2972967,2220974,0.2921,BAJO
2972968,2220974,0.2921,BAJO
2972969,2220974,0.2921,BAJO
2972970,2220974,0.2921,BAJO
2972971,2220974,0.2921,BAJO
2972785,22505179,0.3098,MEDIO
2968561,22501920,0.2987,BAJO
2968562,22501920,0.2987,BAJO
2968637,2201198,0.2682,BAJO
2968638,2201198,0.2682,BAJO
2968639,2201198,0.2682,BAJO
2968640,2201198,0.2682,BAJO
2968641,2201198,0.2682,BAJO
2971367,2200858,0.2234,BAJO
2971368,2200858,0.2234,BAJO
2971369,2200858,0.2234,BAJO
2971370,2200858,0.2234,BAJO
2971371,2200858,0.2234,BAJO
2969404,2248239,0.3886,MEDIO
2969405,2248239,0.3886,MEDIO
2969406,2248239,0.3886,MEDIO
2969407,2248239,0.3886,MEDIO
2969496,2248239,0.384,MEDIO
2969497,2248239,0.384,MEDIO
2969498,2248239,0.384,MEDIO
2969499,2248239,0.384,MEDIO
2969795,22502464,0.2937,BAJO
2968664,2236944,0.2229,BAJO
2968665,2236944,0.2229,BAJO
2968666,2236944,0.2229,BAJO
2968667,2236944,0.2229,BAJO
2968668,2236944,0.2229,BAJO
2973161,2175740,0.2608,BAJO
2973162,2175740,0.2608,BAJO
2973163,2175740,0.2608,BAJO
2973164,2175740,0.2608,BAJO
2973165,2175740,0.2608,BAJO
2971131,22506721,0.2174,BAJO
2968282,2201734,0.3033,MEDIO
2968283,2201734,0.3033,MEDIO
2968284,2201734,0.3033,MEDIO
2968285,2201734,0.3033,MEDIO
2968286,2201734,0.3033,MEDIO
2969266,2222022,0.3136,MEDIO
2969267,2222022,0.3136,MEDIO
2969268,2222022,0.3136,MEDIO
2969269,2222022,0.3136,MEDIO
2969270,2222022,0.3136,MEDIO
2968267,2221270,0.3263,MEDIO
2968268,2221270,0.3263,MEDIO
2968269,2221270,0.3263,MEDIO
2968270,2221270,0.3263,MEDIO
2968271,2221270,0.3263,MEDIO
2968288,2201705,0.3681,MEDIO
2968289,2201705,0.3681,MEDIO
2968290,2201705,0.3681,MEDIO
2968291,2201705,0.3681,MEDIO
2968292,2201705,0.3681,MEDIO
2968613,2225560,0.3058,MEDIO
2968614,2225560,0.3058,MEDIO
2968615,2225560,0.3058,MEDIO
2968616,2225560,0.3058,MEDIO
2968617,2225560,0.3058,MEDIO
2970615,2231458,0.4494,MEDIO
2970616,2231458,0.4494,MEDIO
2970617,2231458,0.4494,MEDIO
2970618,2231458,0.4494,MEDIO
2970619,2231458,0.4494,MEDIO
2968658,2205922,0.2014,BAJO
2968659,2205922,0.2014,BAJO
2968660,2205922,0.2014,BAJO
2968661,2205922,0.2014,BAJO
2968662,2205922,0.2014,BAJO
2970115,2231713,0.1083,BAJO
2970116,2231713,0.1083,BAJO
2970117,2231713,0.1083,BAJO
2970118,2231713,0.1083,BAJO
2970119,2231713,0.1083,BAJO
2973008,22505935,0.2708,BAJO
2973009,22505935,0.2708,BAJO
2973010,22505935,0.2708,BAJO
2973011,22505935,0.2708,BAJO
2971870,2200032,0.185,BAJO
2971871,2200032,0.185,BAJO
2968774,2157738,0.2753,BAJO
2968775,2157738,0.2753,BAJO
2968776,2157738,0.2753,BAJO
2968777,2157738,0.2753,BAJO
2968778,2157738,0.2753,BAJO
2971557,2236483,0.1449,BAJO
2971558,2236483,0.1449,BAJO
2971559,2236483,0.1449,BAJO
2971560,2236483,0.1449,BAJO
2971561,2236483,0.1449,BAJO
2969617,22506754,0.3,MEDIO
2969618,22506754,0.3,MEDIO
2969619,22506754,0.3,MEDIO
2969620,22506754,0.3,MEDIO
2969621,22506754,0.3,MEDIO
2969104,2211332,0.4507,MEDIO
2969039,2249383,0.2254,BAJO
2969040,2249383,0.2254,BAJO
2969041,2249383,0.2254,BAJO
2969052,2249383,0.2254,BAJO
2969053,2249383,0.2254,BAJO
2969015,2190183,0.2477,BAJO
2969016,2190183,0.2477,BAJO
2969017,2190183,0.2477,BAJO
2969018,2190183,0.2477,BAJO
2969019,2190183,0.2477,BAJO
2969056,2200723,0.3724,MEDIO
2969057,2200723,0.3724,MEDIO
2969058,2200723,0.3724,MEDIO
2969059,2200723,0.3724,MEDIO
2969060,2200723,0.3724,MEDIO
2970931,22500290,0.2238,BAJO
2970932,22500290,0.2238,BAJO
2970933,22500290,0.2238,BAJO
2970934,22500290,0.2238,BAJO
2972144,22506717,0.1199,BAJO
2972145,22506717,0.1199,BAJO
2972146,22506717,0.1199,BAJO
2972148,22506717,0.1199,BAJO
2972149,22506717,0.1199,BAJO
2969072,2231551,0.2214,BAJO
2969073,2231551,0.2214,BAJO
2969074,2231551,0.2214,BAJO
2969075,2231551,0.2214,BAJO
2969076,2231551,0.2214,BAJO
2970384,22506827,0.114,BAJO
2970385,22506827,0.114,BAJO
2970386,22506827,0.114,BAJO
2970387,22506827,0.114,BAJO
2970388,22506827,0.114,BAJO
2968949,22507272,0.3289,MEDIO
2968950,22507272,0.3289,MEDIO
2968951,22507272,0.3289,MEDIO
2968953,22507272,0.3289,MEDIO
2969642,22506572,0.3152,MEDIO
2969643,22506572,0.3152,MEDIO
2969644,22506572,0.3152,MEDIO
2969645,22506572,0.3152,MEDIO
2969646,22506572,0.3152,MEDIO
2968761,2185088,0.2625,BAJO
2968762,2185088,0.2625,BAJO
2968763,2185088,0.2625,BAJO
2968764,2185088,0.2625,BAJO
2968772,2185088,0.2625,BAJO
2973245,22502352,0.272,BAJO
2973246,22502352,0.272,BAJO
2973247,22502352,0.272,BAJO
2973248,22502352,0.272,BAJO
2971168,2185723,0.2625,BAJO
2971169,2185723,0.2625,BAJO
2971170,2185723,0.2625,BAJO
2971171,2185723,0.2625,BAJO
2971172,2185723,0.2625,BAJO
2969143,2175842,0.22,BAJO
2969144,2175842,0.22,BAJO
2969145,2175842,0.22,BAJO
2969146,2175842,0.22,BAJO
2969147,2175842,0.22,BAJO
2971543,22505378,0.2195,BAJO
2971544,22505378,0.2195,BAJO
2971545,22505378,0.2195,BAJO
2971546,22505378,0.2195,BAJO
2971547,22505378,0.2195,BAJO
2969842,22506731,0.1411,BAJO
2969843,22506731,0.1411,BAJO
2969844,22506731,0.1411,BAJO
2969845,22506731,0.1411,BAJO
2969846,22506731,0.1411,BAJO
2970138,2221086,0.2159,BAJO
2970139,2221086,0.2159,BAJO
2970140,2221086,0.2159,BAJO
2970174,2221086,0.2159,BAJO
2970175,2221086,0.2159,BAJO
2970723,22507176,0.2763,BAJO
2973995,22506872,0.2279,BAJO
2973996,22506872,0.2279,BAJO
2973997,22506872,0.2279,BAJO
2973998,22506872,0.2279,BAJO
2973999,22506872,0.2279,BAJO
2970008,22507266,0.3212,MEDIO
2970009,22507266,0.3212,MEDIO
2970010,22507266,0.3212,MEDIO
2970011,22507266,0.3212,MEDIO
2969852,22507263,0.3616,MEDIO
2969853,22507263,0.3616,MEDIO
2969854,22507263,0.3616,MEDIO
2969855,22507263,0.3616,MEDIO
2969289,2235858,0.3067,MEDIO
2973319,22502262,0.2887,BAJO
2973320,22502262,0.2887,BAJO
2973321,22502262,0.2887,BAJO
2973322,22502262,0.2887,BAJO
2973323,22502262,0.2887,BAJO
2969273,2171449,0.2932,BAJO
2969274,2171449,0.2932,BAJO
2972675,22506512,0.2181,BAJO
2972676,22506512,0.2181,BAJO
2972677,22506512,0.2181,BAJO
2972678,22506512,0.2181,BAJO
2972679,22506512,0.2181,BAJO
2970651,2248522,0.2021,BAJO
2971525,2248959,0.2829,BAJO
2971526,2248959,0.2829,BAJO
